url,url_length,https,total_links,safe_links,non_safe_links,length,status,tld,sentiment,label
http://www.sexyscene.com/,25,0,0,0,0,352,1,com,0.2,0
http://www.largeknockers.com/,29,0,8,8,0,324,1,com,0.1375,0
http://www.boobsplus.com/bridgette-kerkove/fnp.html,51,0,0,0,0,10,1,com,0.0,0
http://analdreamhouse.com/premium/,34,0,107,99,8,11477,1,com,0.21558364013971493,0
http://www.pussycash.com/,25,0,9,9,0,4125,1,com,0.3265568181818182,0
http://www.wakeywakey.net,25,0,21,21,0,1334,1,net,0.1548051948051948,0
http://mysocalledsexlife.blogspot.com,37,0,9,1,8,1901,1,blogspot.com,0.17960829493087557,0
http://www.sex-marks.com/th/futp/a.htm,38,0,9,0,9,794,1,com,-0.013154269972451782,0
http://www.apassion4porn.com/,29,0,10,9,1,177,1,com,0.45,0
http://www.chicksdirect.com/gay-porn/ca1/index.htm,50,0,1,1,0,145,1,com,0.175,0
http://www.stringai.digitalzones.com,36,0,0,0,0,4,1,com,0.0,0
http://www.pavelphoto.com/,26,0,0,0,0,0,1,com,0.0,0
http://www.edenkc.com/,22,0,1,0,1,167,1,com,0.0,0
http://www.sexe.ro,18,0,1,1,0,163,1,ro,0.0,0
http://sockpuppets.livejournal.com/,35,0,1638,148,1490,152911,1,com,0.08863392594610463,0
http://www.squidge.org/~lianne/nikita/nikita.htm,48,0,0,0,0,853,1,org,-0.11892217630853995,0
http://www.sexherald.com/,25,0,0,0,0,162,0,com,0.5,0
http://www.anorexicsex.com/,27,0,326,325,1,10758,1,com,-0.03138422035480859,0
http://www.paingate.com/es/index.htm,36,0,0,0,0,188,0,com,0.0,0
http://www.pantieupskirt.com/x/cumshots/index.htm,49,0,6,0,6,1609,1,com,0.04437111801242236,0
http://www.lustperle.de/,24,0,2,0,2,788,1,de,0.0,0
http://www.hombredesnudo.com,28,0,5,0,5,2511,1,com,0.2625,0
http://www.boyssextoys.co.uk,28,0,0,0,0,10,1,co.uk,0.0,0
http://www.hot-girls-usa.com/lesbian/kissing/ce/index.html,58,0,0,0,0,3,0,com,0.0,0
http://www.hentai-foundry.com/,30,0,1,0,1,194,1,com,0.16666666666666666,0
http://www.lushstories.com/wife-lovers.aspx,43,0,23,23,0,609,0,com,0.3,0
http://www.theparadiseclub.net/,31,0,0,0,0,162,0,net,0.5,0
http://www.sensuousline.com/,28,0,4,1,3,10591,1,com,-0.04380187988281252,0
http://www.sex.nl,17,0,16,16,0,5041,1,nl,0.19375,0
http://www.thebestinfetish.com/free/dmfist/112802/,50,0,4,3,1,3321,1,com,0.2764705882352941,0
http://www.mamadasxxx.com,25,0,17,16,1,3730,1,com,0.1875,0
http://www.netlips.com/teentwins/,33,0,0,0,0,362,1,com,0.0,0
http://www.sexylive.com/1ebony/index.html,41,0,1,1,0,238,0,com,0.5,0
http://www.frugaldomme.com/frugal.htm,37,0,0,0,0,191,1,com,0.0,0
http://www.art-x.at/,20,0,245,244,1,7249,1,at,0.11806318681318681,0
http://www.unfaithfulsex.com/spanking/index.html,48,0,0,0,0,140,0,com,0.0,0
http://www.latinapussypics.com/hot-latin-girl/index.html,56,0,0,0,0,0,0,com,0.0,0
http://smothered.com/,21,0,13,13,0,2566,1,com,0.300103305785124,0
http://www.thebedroom.co.za,27,0,1,1,0,168,1,co.za,0.0,0
http://www.ithaisex.com/,24,0,1,1,0,208,1,com,0.0,0
http://www.foxybrawlers.com,27,0,0,0,0,162,0,com,0.5,0
http://www.analsex-xxx.net/anal_sex_xxx/anal_sex_xxx.htm,56,0,9,7,2,1642,0,net,0.14901515151515152,0
http://www.geocities.com/siliconvalley/ridge/1981/,50,0,105,104,1,11648,1,com,0.16509625828174218,0
http://www.cassandra-casal.de/,30,0,39,36,3,4002,1,de,0.003947368421052633,0
http://milosc.god.pl/bezpieczny.htm,35,0,1,0,1,99347,1,pl,-0.025,0
http://blog.livedoor.jp/akanehotaru/,36,0,669,51,618,37029,1,jp,1.0,0
http://www.mdelight.com/,24,0,0,0,0,363,1,com,0.0,0
http://www.gaysexcomics.com,27,0,59,59,0,2179,1,com,0.248837513061651,0
http://baseportal.de/cgi-bin/baseportal.pl?htx=/germanfoot/main,63,0,7,0,7,1934,1,de,-0.20833333333333331,0
http://www.sex-marks.com/ax/large/index.htm,43,0,8,0,8,1606,1,com,-0.07318422318422318,0
http://www.thehardcoresource.com,32,0,1,1,0,226,1,com,0.5,0
http://www.geocities.com/athens/4750/,37,0,105,104,1,11692,1,com,0.17108886805410872,0
http://www.freewebs.com/sister-ray/pyro/,40,0,0,0,0,257,0,com,-0.5,0
http://lauragoodwin.org/,24,0,0,0,0,79,0,org,0.0,0
http://www.galstown.ne.jp/5/kouchi/sweet/,41,0,0,0,0,38,0,ne.jp,0.0,0
http://bl.net/forwards/bedgolf.html,35,0,4,0,4,2535,1,net,0.13183020683020685,0
http://www.pornzite.com/bdsm_gold/,34,0,17,0,17,615,1,com,0.3059027777777778,0
http://members.tripod.com/~erotique/index.html,46,0,8,6,2,578,0,com,0.8125,0
http://www.just-free-sex.com/boss/index.html,44,0,1,1,0,145,1,com,0.175,0
http://www.x-adservice.com/,27,0,3,2,1,7298,1,com,0.0,0
http://tnasupermarket.com/alltypesofass/,40,0,0,0,0,1458,1,com,0.0,0
http://www.mansclub.com/chili/,30,0,0,0,0,42,0,com,0.0,0
http://www.angelina.cz/,23,0,48,48,0,4553,1,cz,0.0,0
http://www.darkconnections.com,30,0,1,0,1,825,1,com,0.09777777777777778,0
http://www.female-domination.info/purefemdom/,45,0,77,16,61,24907,1,info,0.24515153050259442,0
http://www.a24-7pornsite.com/truly_trannie/,43,0,16,0,16,1727,1,com,0.08134920634920634,0
http://www.fsk18.com/kunst/,27,0,0,0,0,162,0,com,0.5,0
http://www.xxxstoryboard.com/penthouseforum/penthouse-forum.html,64,0,0,0,0,43,0,com,0.0,0
http://necrobabes.org/lair/,27,0,0,0,0,103,1,org,0.5,0
http://www.ateliereisen.ch/,27,0,3,0,3,2781,1,ch,0.0,0
http://www.somethingawful.com/hentai/,37,0,18,18,0,5806,1,com,-0.08637423692843615,0
http://www.asstr.org/~lambchop/,31,0,0,0,0,45,0,org,0.0,0
http://www.muscleservice.com/,29,0,151,149,2,7949,1,com,0.22272887606220942,0
http://www.belage.jp/,21,0,0,0,0,309,1,jp,0.0,0
http://www.spanked-girls.com/,29,0,492,491,1,52307,1,com,0.10081912007410199,0
http://www.agence-elegance.ch/,30,0,61,60,1,8749,1,ch,0.20377622377622379,0
http://groovysex.com/sexy-lipstick-lesbians/,44,0,0,0,0,42,0,com,0.0,0
http://www.heavenlyone.com/,27,0,1,1,0,145,1,com,0.175,0
http://www.sex-katalog.info/,28,0,27,26,1,2934,1,info,0.2,0
http://www.showgirls.ca/,24,0,16,16,0,535,1,ca,0.0,0
http://www.mistresstamara.com/,30,0,0,0,0,99,1,com,-0.3,0
http://www.thirdfriday.org/,27,0,1,1,0,145,1,org,0.175,0
http://www.angelfire.com/ns/dlzimm/index.html,45,0,3,2,1,1003,1,com,0.1234375,0
http://www.pornbuss.com/upskirt/porn1/,38,0,5,5,0,1199,0,com,-5.551115123125783e-18,0
http://www.realgoodporn.com/sites/brabustingbabes/index.html,60,0,1,1,0,145,1,com,0.175,0
http://www.yatrou.com/,22,0,1,1,0,602,0,com,-0.125,0
http://www.tittyvista.com/sites/lockerroom/locker.html,54,0,1,1,0,2218,1,com,0.40404040404040403,0
http://www.nowtown-resort.com/,30,0,6,0,6,2166,0,com,0.22343749999999998,0
http://www.alicesoft.com/,25,0,107,103,4,8674,1,com,-0.11477272727272729,0
http://www.absolutevoyeurism.com/,33,0,89,89,0,8581,1,com,0.21623376623376622,0
http://www.privatevoyeur.com/chatframe.html,43,0,8,2,6,798,0,com,-0.0925,0
http://www.tighthotpussy.com/,29,0,3,3,0,3901,1,com,-0.0024884945151935184,0
http://divinetimes.com,22,0,1,0,1,126,0,com,0.0,0
http://www.pornzite.com/dmoz/nurses/nurse_sex/,46,0,3,0,3,377,1,com,0.14583333333333334,0
http://www.berlinbeinacht.de/,29,0,24,19,5,6836,1,de,0.3553030303030303,0
http://www.girlplaces.com/allison16/gpag1/,42,0,0,0,0,364,1,com,0.0,0
http://crazy-xxx-teens.com/avs/019xxx/_ugas/index.html,54,0,25,0,25,1251,0,com,0.19055023923444972,0
http://www.babyjunior.co.uk,27,0,190,190,0,5192,1,co.uk,0.3187738095238095,0
http://www.sex-marks.com/cs/asia/index.htm,42,0,9,0,9,1678,1,com,0.14408482142857146,0
http://www.worldsexguide.org/india.html,39,0,152,152,0,5358,1,org,0.38614890400604696,0
http://www.ermitage.co.jp/,26,0,0,0,0,0,0,co.jp,0.0,0
http://apolloguide.com/mov_revtemp.asp?cid=1691,47,0,8,0,8,1300,0,com,0.3,0
http://www.xtrasex.com/o/nikki/index.htm,40,0,6,0,6,1594,1,com,0.11343749999999998,0
http://www.mansclub.com/bikerpigs/,34,0,0,0,0,42,0,com,0.0,0
http://www.localgals.com/aerial/index.html,42,0,0,0,0,42,0,com,0.0,0
http://groups.yahoo.com/group/allvgfic/,39,0,105,104,1,11709,1,com,0.17383937833937835,0
http://swing-para.narod.ru/,27,0,4,0,4,298,1,ru,0.0,0
http://bloodylele.tripod.com,28,0,1,1,0,287,1,com,0.0,0
http://www.baycouples.com/,26,0,4,0,4,353,1,com,0.002777777777777777,0
http://www.findavagina.com/5asia/,33,0,0,0,0,46,1,com,0.0,0
http://www.sexystrapon.com/indexac.shtml,40,0,0,0,0,42,0,com,0.0,0
http://www.goldentouchmassage.co.uk/,36,0,0,0,0,10,1,co.uk,0.0,0
http://www.geocities.com/deusait/,33,0,105,104,1,11696,1,com,0.17218791214758958,0
http://www.terapatrick.com,26,0,74,74,0,2206,1,com,0.19784841105863835,0
http://www.janeburgess.com/,27,0,0,0,0,168,1,com,-0.25,0
http://stardustr.us/node,24,0,0,0,0,188,0,us,0.0,0
http://www.bijouworld.com/,26,0,0,0,0,93,1,com,0.30333333333333334,0
http://www.redlights.fi/,24,0,0,0,0,3459,1,fi,0.13484848484848488,0
http://twowomen.com/sex_toy_babe/,33,0,1,0,1,126,0,com,0.0,0
http://www.sexysensations.com/ppt/index.html,44,0,0,0,0,368,1,com,0.0,0
http://www.sexcomics.ws/,24,0,1,1,0,166,1,ws,0.0,0
http://www.xtrasex.com/x/tranny/index.htm,41,0,8,0,8,1738,1,com,0.04390909090909092,0
http://ninouetlui.canalblog.com/,32,0,200,12,188,6699,1,com,0.08523995535714286,0
http://www.lilywaring.co.uk/,28,0,0,0,0,10,1,co.uk,0.0,0
http://www.somethingsexyplanet.com/,35,0,3,3,0,10975,1,com,0.3516554433221099,0
http://www.ultimate-adult-sex-toys.com/,39,0,26,26,0,17958,1,com,0.1966466807108517,0
http://www.anzwers.net/hot/gangbang/,36,0,0,0,0,42,1,net,0.0,0
http://www.strike-the-root.com/columns/yates/yates1.html,56,0,219,197,22,41720,0,com,0.17480064795903064,0
http://www.imperiumx.pl,23,0,3,1,2,855,1,pl,0.2,0
http://www.alexandrasilk.com/,29,0,18,0,18,850,1,com,0.7,0
http://groups.yahoo.com/group/brattyprincess/,45,0,105,104,1,11648,1,com,0.16888353645147128,0
http://hgsart.blogspot.com,26,0,0,0,0,86,1,blogspot.com,0.0,0
http://www.onprobation.com/,27,0,0,0,0,10,1,com,0.0,0
http://www.angelass.com/,24,0,6,0,6,2974,1,com,0.19985987103174604,0
http://www.rateamateurs.com,27,0,0,0,0,183,0,com,0.0,0
http://www.lesbian-porno-pictures.com/lesbian_bondage_pictures/index.htm,72,0,0,0,0,44,0,com,0.0,0
http://groups.yahoo.com/group/chchsingles/,42,0,105,104,1,11653,1,com,0.17071714411878347,0
http://darkperfection.com/photographers/lee_higgs/,50,0,8,0,8,1057,1,com,0.15670093795093795,0
http://shibari.canalblog.com/,29,0,65,23,42,2908,0,com,0.4479166666666667,0
http://www.body-dream.de/,25,0,1,0,1,2315,1,de,0.7083333333333333,0
http://www.jojasa.com/overlap/,30,0,21,0,21,1725,1,com,0.14502688172043016,0
http://members.tripod.com/~emcho/eva.html,41,0,0,0,0,35799,1,com,0.0,0
http://www.roomantic.fr,23,0,27,27,0,2351,1,fr,0.4305555555555555,0
http://www.gay-vintage.com/pre/bb/index.html,44,0,1,1,0,145,1,com,0.175,0
http://www.chippendales.com/,28,0,40,34,6,4333,1,com,0.2568242694805195,0
http://www.fetish-bizarre.biz/teasing-and-denial-femdom/,56,0,420,287,133,164212,1,biz,0.3617893217893218,0
http://ffaforum.com/index.php,29,0,15,0,15,1015,1,com,0.0,0
http://www.erocasting.nl/,25,0,48,48,0,6322,1,nl,0.5,0
http://www.female-domination.info/domina/,41,0,49,11,38,3290,1,info,0.20704721634954193,0
http://adultonlines.com/adultpages/older/0405/index.html,56,0,0,0,0,76,0,com,0.0,0
http://www.kariwanz.com/,24,0,0,0,0,394,1,com,0.436875,0
http://6now.net/girlfriendshairypussy/,38,0,0,0,0,151,0,net,0.0,0
http://www.ladylotus.com/,25,0,6,0,6,1024,1,com,0.0,0
http://tnasupermarket.com/ug/fingerbanginboys/,46,0,0,0,0,1458,1,com,0.0,0
http://groups.yahoo.com/group/dominasofdistinction/,51,0,105,104,1,11637,1,com,0.16545468122081028,0
http://akiralane.com,20,0,48,37,11,10016,1,com,0.08936816077441077,0
http://members.aon.at/fotoeros/,31,0,292,292,0,8179,1,at,0.3189239332096475,0
http://nudesville.com/truckstop/,32,0,1,1,0,145,1,com,0.175,0
http://www.bisexuel-video.com/,30,0,0,0,0,42,0,com,0.0,0
http://www.sexy-parade.com/,27,0,0,0,0,3171,1,com,0.04814814814814815,0
http://www.rubberfashion.de,27,0,177,177,0,20353,1,de,0.2938937992244572,0
http://www.sex-hardcore-amateur.com/sha/index.htm,49,0,0,0,0,162,0,com,0.5,0
http://wifebarterclub.com,25,0,24,0,24,3592,1,com,0.2087894248608534,0
http://www.samshofbrau.com/,27,0,0,0,0,319,1,com,0.44727891156462585,0
http://www.bodywar.com/,23,0,0,0,0,57,1,com,0.0,0
http://www.siubhan.com/list.html,32,0,0,0,0,242,1,com,0.09333333333333334,0
http://www.nobeltoys.de,23,0,0,0,0,85,1,de,0.0,0
http://www.nylonfreaks.com/,27,0,9,7,2,21597,1,com,0.148687741779497,0
http://www.talent-club.com/,27,0,12,9,3,1001,1,com,0.2857142857142857,0
http://www.fem-dom.biz/lesbian-domination/,42,0,3,3,0,477,0,biz,0.45,0
http://www.a24-7pornsite.com/blonde-cheerleaders-rule/,54,0,8,0,8,1573,1,com,0.11170634920634923,0
http://fuseek.hypermart.net/webtv/erotica.html,46,0,0,0,0,40,0,net,0.0,0
http://www.girl-nude.com/fetish/dangerous_fetish_sex_in_action/index.shtml,74,0,0,0,0,10,1,com,0.0,0
http://www.nova-escort.de/,26,0,16,16,0,3511,1,de,0.10666666666666667,0
http://www.ravenswing.com/kimberlite/,37,0,0,0,0,48,1,com,0.0,0
http://www.rubberdocs.net,25,0,7,0,7,710,1,net,0.24970238095238093,0
http://www.hardsexemporium.com/free/io/100802/,46,0,0,0,0,46,0,com,0.0,0
http://www.nichewealth.com/,27,0,9,0,9,1732,1,com,0.3430103668261564,0
http://www.thevalkyrie.com/library.html,39,0,23,8,15,28165,1,com,0.1138231234522795,0
http://lesbians.dikepics.com/index.html,39,0,1,0,1,434,1,com,0.05000000000000001,0
http://www.kevscave.com/islandboysesteban02/,44,0,0,0,0,0,1,com,0.0,0
http://www.lesbianas.ca,23,0,0,0,0,128,1,ca,0.0,0
http://www.adultstarsmagazine.com,33,0,0,0,0,370,1,com,0.2,0
http://www.rookiepussy.com/drunkandhorny/,41,0,0,0,0,380,1,com,-0.15781250000000002,0
http://www.ribby.com/wifelover/wifepics/,40,0,1,1,0,420,0,com,0.4,0
http://www.footfetish-footfetish.com/ax/latina/index.htm,56,0,7,0,7,1600,1,com,-0.004924242424242422,0
http://classicpornstars.com/angela_summers/,43,0,1,0,1,76,1,com,0.0,0
http://www.lib.isex.ru/,23,0,1,1,0,249,0,ru,0.0,0
http://www.girl-nude.com/fetish/eastern_european_fetish_sex/index.shtml,71,0,0,0,0,10,1,com,0.0,0
http://www.fetish-kontakt.dk/,29,0,9,9,0,740,1,dk,0.0,0
http://www.geocities.com/southbeach/cove/3094/index.html,56,0,103,102,1,11902,1,com,0.16989912566525472,0
http://www.rhein-kontakte.de/,29,0,0,0,0,76,0,de,0.0,0
http://www.coolhardcore.com/patriotic_pussy/,44,0,1,1,0,145,1,com,0.175,0
http://www.tetones.com/prietas&amp;tetonas/index.htm,52,0,0,0,0,74,1,com,0.0,0
http://www.pucchigal.com,24,0,38,38,0,2121,1,com,0.8,0
http://thisbighush.blogspot.com/,32,0,76,21,55,17776,1,blogspot.com,0.13328626811373298,0
http://www.trample-footdom.com/autorank/index.php,49,0,0,0,0,38,0,com,0.0,0
http://www.pornnewsdaily.com/,29,0,4,3,1,6096,1,com,0.1815517815517815,0
http://www.fetishsex.hu/,24,0,0,0,0,73,1,hu,-0.16666666666666666,0
http://www.famy.com/,20,0,13,0,13,404,1,com,0.0,0
http://www.claws-and-paws.com/furry/,36,0,178,174,4,4972,1,com,-0.006560283687943262,0
http://www.eroluna.de/,22,0,44,44,0,7376,1,de,0.16076604554865423,0
http://www.blondeandhorny.com/,30,0,4,3,1,1000,1,com,0.10404761904761904,0
http://www.lustomic.com,23,0,18,17,1,6158,1,com,0.12074388000066456,0
http://www.rauzier.com/,23,0,0,0,0,245,1,com,0.0,0
http://www.clubvenus.com/,25,0,3,2,1,878,1,com,0.2366161616161616,0
http://www.geocities.com/shmetro_2000/,38,0,105,104,1,11647,1,com,0.16888353645147128,0
http://www.bishop.gr.jp/,24,0,3,0,3,834,1,gr.jp,0.0,0
http://www.citypromotions.co.uk/,32,0,150,147,3,16906,1,co.uk,0.29030223961730806,0
http://groups.yahoo.com/group/slash_update,42,0,105,104,1,11698,1,com,0.17383937833937835,0
http://www.partysandiego.com/,29,0,2,2,0,538,1,com,0.24000000000000005,0
http://www.xxltv.fr/,20,0,1,0,1,1375,1,fr,0.3371212121212122,0
http://www.horn-dog.com/analsex/index.htm,41,0,0,0,0,42,0,com,0.0,0
http://www.crosex.com/avs/n3/tmu/a.htm,38,0,23,0,23,1830,1,com,0.004861111111111108,0
http://www.porndorado.com/s/fat/,32,0,9,0,9,1658,1,com,-0.08355751391465678,0
http://floggers4u.freeservers.com/,34,0,27,0,27,1156,1,com,-0.008514492753623173,0
http://www.femdom-bizarre.com/toilet-slave/,43,0,0,0,0,259,1,com,0.0,0
http://www.forced-sissy.com/,28,0,29,1,28,1302,1,com,0.8,0
http://www.e-smile2525.com/,27,0,79,79,0,8861,1,com,0.2,0
http://www.daemona.nl,21,0,9,9,0,1593,1,nl,0.26875,0
http://real-femdom.com/male-chastity-belt-stories/,50,0,10,10,0,3946,0,com,0.12768959435626104,0
http://www.1-porno.org/,23,0,276,276,0,10198,1,org,0.1109851524879614,0
http://www.sexary.com/amateur-girl/index.html,45,0,0,0,0,42,0,com,0.0,0
http://www.prettytwinks.com/juan-solo-pictures/,47,0,0,0,0,10,1,com,0.0,0
http://www.light.gr.jp/,23,0,3,0,3,901,1,gr.jp,0.1,0
http://www.kelly-escort.ch/,27,0,0,0,0,42,0,ch,0.0,0
http://www.eroticanoir.com/,27,0,0,0,0,0,1,com,0.0,0
http://www.analdreamhouse.com/32/01/members/ltirjgn2.html,57,0,107,105,2,9959,1,com,0.2327932900432901,0
http://www.winternet.com/~redright/scatsite/,44,0,0,0,0,313,1,com,-0.3177083333333334,0
http://www.geocities.com/c_says/,32,0,103,102,1,11897,1,com,0.1670297898773835,0
http://www.trainwrek.com/,25,0,0,0,0,51,0,com,0.0,0
http://www.eroticphonesessions.com/,35,0,159,159,0,38031,1,com,0.18280547128316493,0
http://www.cheapandchic-london-escorts.com/,43,0,31,17,14,6389,1,com,0.3293967295725108,0
http://www.cumshot-paradise.com/,32,0,1,1,0,115,1,com,0.0,0
http://www.whisper.co.nz/,25,0,1,1,0,4809,1,co.nz,0.15064935064935064,0
http://www.123teens.com/free/firstlesbiankiss/091402/,53,0,0,0,0,350,1,com,0.2,0
http://www.geocities.com/libri_online/index.html,48,0,105,104,1,11652,1,com,0.17165515040515042,0
http://www.pornzite.com/fisting_grinders/,41,0,16,0,16,555,1,com,0.05000000000000001,0
http://www.goodforher.com/,26,0,16,16,0,9141,1,com,0.22222020626432396,0
http://www.punishmentbook.org,29,0,5,3,2,877,1,org,0.20909090909090908,0
http://www.teentower.com/avs/aliciasnudepics/,45,0,0,0,0,98,0,com,0.0,0
http://www.swingers.co.uk/,26,0,1,0,1,2921,1,co.uk,0.25193602693602696,0
http://www.dceagle.com/,23,0,0,0,0,79,0,com,0.0,0
http://www.mangaplexe.com,25,0,183,182,1,7050,1,com,0.22291666666666665,0
http://www.modernrare.com,25,0,30,28,2,107433,1,com,0.2029145167123725,0
http://sexxx-porn.com/babes/004/,32,0,0,0,0,88,0,com,0.0,0
http://www.naughtycelebrity.com/sites/kim-cattrall-nude/kim-cattrall-nude.htm,77,0,0,0,0,370,1,com,0.0,0
http://www.xxxnightdrive.com/,29,0,90,90,0,4062,1,com,0.1969696969696969,0
http://www.toybar-bangkok.com/,30,0,0,0,0,9,1,com,0.0,0
http://gaychina.com,19,0,0,0,0,124,0,com,0.0,0
http://www.leatherpage.com/,27,0,52,52,0,5466,1,com,0.23724747474747482,0
http://www.abecedasexu.cz/polohy/,33,0,89,89,0,6756,1,cz,0.4,0
http://www.slavefarm.com/,25,0,17,16,1,589,1,com,0.403125,0
http://www.ynot.com/,20,0,178,145,33,7250,1,com,0.160706664227791,0
http://www.sexy-mousepad.de/,28,0,4,4,0,24824,1,de,0.2729924242424242,0
http://www.amateur-contrib.com/,31,0,0,0,0,79,0,com,0.0,0
http://www.abelsoftware-jp.com/,31,0,20,1,19,10653,1,com,0.0,0
http://www.messyfun.com,23,0,13,0,13,1196,1,com,0.056701631701631706,0
http://www.swedishharmony.com,29,0,10,8,2,1844,1,com,0.07424812030075187,0
http://www.el-patio.be/,23,0,0,0,0,62,1,be,0.0,0
http://www.theaquarium.bizland.com/,35,0,1,0,1,504,1,com,0.150390625,0
http://www.kathyklyne.com,25,0,5,5,0,253,1,com,0.5,0
http://www.geocities.com/ftdude2001/,36,0,103,102,1,11902,1,com,0.16989912566525472,0
http://www.bigkugels.com/,25,0,0,0,0,118,1,com,0.0,0
http://porndiscovery.com/avs/045a/_cyber/index.html,51,0,1,0,1,584,1,com,0.12222222222222223,0
http://intimement.lea.over-blog.com/,36,0,5,0,5,400,1,com,0.5,0
http://www.x-freeporn.com/ac/site008/,37,0,0,0,0,103,1,com,0.5,0
http://elisetmoi.over-blog.com/,31,0,290,1,289,15209,1,com,0.5916666666666667,0
http://www.gayfantastic.com/free/buzzcut/,41,0,55,55,0,5771,1,com,0.27054824561403507,0
http://www.instantpictures.de/,30,0,1,0,1,2325,1,de,0.7083333333333333,0
http://sex-pics-for-adult.com/links/guy-jerking-off/index.html,62,0,1,1,0,145,1,com,0.175,0
http://www.postadult.com,24,0,0,0,0,56759,1,com,0.35416666666666663,0
http://www.red-mile.com/,24,0,30,30,0,4972,1,com,0.2651904176904177,0
http://www.adult.cz/,20,0,3,0,3,1012,1,cz,0.10833333333333332,0
http://groups.yahoo.com/group/behavior_spanking/,48,0,105,104,1,11643,1,com,0.16870237703118143,0
http://mysweetmistress.blogspot.com/,36,0,27,11,16,13785,1,blogspot.com,0.1652953838120459,0
http://www.shadesofbrown.com/,29,0,85,76,9,3124,1,com,0.4025537634408602,0
http://www.sex-leipzig.de/,26,0,0,0,0,179,0,de,-0.20833333333333334,0
http://www.teen-fuck-pics.com/index.html,40,0,1,0,1,874,1,com,-0.003623188405797098,0
http://www.anzwers.net/hot/coppiaverona/,40,0,0,0,0,42,1,net,0.0,0
http://www.iron-rose.com/,25,0,0,0,0,46,1,com,0.0,0
http://www.jeuxcouple.fr/,25,0,12,12,0,3408,1,fr,0.4665798611111111,0
http://www.victorygirls.com/asiantreasures/,43,0,55,55,0,5764,1,com,0.2668243243243243,0
http://upskirt.nakedcameras.com/upskirt-pics/index.html,55,0,1,0,1,366,1,com,0.085,0
http://www.gaystation.info/,27,0,93,93,0,8279,1,info,0.403637566137566,0
http://www.dailysexpix.com/x/m/m1/a/a.htm,41,0,1,1,0,237,1,com,0.0,0
http://www.between-legs.com/ll/girls-in-stockings/index.html,60,0,28,0,28,1404,1,com,0.3238888888888889,0
http://www.bigtits-xxx.com/free/xtrablacktits/,46,0,0,0,0,43,0,com,0.0,0
http://www.ebonyextreme.com/,28,0,0,0,0,128,1,com,0.0,0
http://www.libidomag.com/,25,0,137,136,1,27023,1,com,0.24262279387279378,0
http://elite-moscowgirls.com,28,0,82,82,0,8756,1,com,-0.5,0
http://www.aby.com/,19,0,0,0,0,243,1,com,0.2786458333333333,0
http://www.amateurbase.com/av/index.html,40,0,0,0,0,42,0,com,0.0,0
http://www.perecolom.com/,25,0,136,136,0,4631,1,com,0.11429672022892362,0
http://www.escorts.femaleuk.co.uk/,34,0,0,0,0,10,1,co.uk,0.0,0
http://www.geocities.com/eroticartwork/,39,0,105,104,1,11704,1,com,0.1747402792402792,0
http://excarpediem.canalblog.com/,33,0,65,23,42,2908,0,com,0.4479166666666667,0
http://www.ringsurf.com/netring?ring=erotichosering;action=list,63,0,4,4,0,588,0,com,-0.35999999999999993,0
